#WordNet_offset	Geonames_ID	lat	lon
08944818	2989318	47.8333333	2
08937414	2989317	47.9166667	1.9
08933621	6455343	48.75	2.4
09093315	4974313	44.8831249	-68.671977
08912559	121801	37.5527432804597	45.0760459899902
09380299	4402051	38.4500417	-91.8668398
08924023	1853909	34.6937398415059	135.502181947231
08856162	3455775	-23.5325	-46.79166667
08758487	3068799	49.8346452000378	18.2820440791588
09380588	6094817	45.4209405046496	-75.6902861595154
09087352	4870380	41.0200145	-92.4112963
09380817	4125053	33.8523265	-92.8293307
08970318	2540483	34.68	-1.91
09381048	2640819	52.7833333	0.3833333
09026780	3114711	43.3666667	-5.8333333
09090128	4303436	37.7742152	-87.1133304
08877807	2640729	51.7522210025796	-1.25596046447754
09077681	4214538	33.6190031	-83.8674052
03868509	2640729	51.7522210025796	-1.25596046447754
09382362	4105601	36.40896	-93.725193
08813156	3171728	45.415194	11.881808
09090271	4048662	37.0833893	-88.6000478
08775439	2847618	49.6666667	7.5
08978161	1559582	6	134
08811473	2523920	38.115819808927	13.3597612380981
08713655	3842181	-35	-63
08739206	3703430	9	-80
08990203	4033936	-17.5333333	-149.5666667
09384771	3393126	-1.5	-48.9166667
08978343	3437598	-22.9933333	-57.9963889
09384921	3393053	-2.3166667	-45.45
09145751	4717560	33.6609389	-95.555513
03890713	6457252	48.8486908801625	2.34362840652466
09156889	4817641	39.2667418	-81.5615135
09385416	3455063	-20.1166667	-51.0833333
03893732	734745	40.1166667	23.8166667
08978821	130758	32	53
09064594	5381396	34.1477849	-118.1445155
08711468	3841798	-44	-68
09114020	5102466	40.9167654	-74.171811
08788588	255683	38.2444444	21.7344444
09388121	5483680	35.5742031	-105.6750161
08790495	6697807	37.6272843026801	22.4395751953125
04512476	5205409	40.5400689	-78.4086255
09389601	4974967	44.4645203	-68.7111393
09074596	4168228	30.421309	-87.2169149
03912496	4778469	38.8709455	-77.0552551
09084075	4905687	40.6936488	-89.5889864
09389999	2538499	35.91	-5.42
09042451	321426	39.1207383989506	27.1805191040039
08856475	3392269	-8.7833333	-37.7
08913085	110836	29.9368	52.89
08834806	2063523	-31.9333333	115.8333333
08979054	3932488	-10	-76
08977527	1168197	34.0077778	71.5733333
09152218	4778625	38.9092781	-78.0533307
08919693	272103	33.8333333	35.8333333
08915660	736250	41.0333333	24.3333333
08980300	1694011	13	122
08981244	1694008	13	122
08714795	728193	42.15	24.75
08944089	2987375	50	3.5
09052100	4083004	33.9245454	-85.6113501
08809749	3170831	45	8
08757791	3068160	49.7474748191057	13.3775874056586
09392507	1151179	7.8166667	99.15
09011820	623549	52.1213889	26.0727778
08809910	3170647	43.7175198673308	10.3964996337891
09392961	3840961	-27.7833333	-68.85
09136582	5206379	40.4406248	-79.9958864
09097599	4947459	42.4500846	-73.2453824
09145851	4719457	33.0198431	-96.6988856
09395592	5075315	41.5500109	-97.483656
09098721	4947597	41.9584367	-70.6672577
09396150	3170550	44.9747222	12.0544444
09082158	5604045	42.8713032	-112.4455344
08944224	2986493	46.6666667	-0.5
08982587	798544	52	20
08841667	4030656	-15	-140
08803883	3170336	40.75	14.4833333
08879680	2639995	53.7333333	-2.15
08701719	641017	61.0666667	28.3333333
09133895	5746545	45.5234515	-122.6762071
09093472	4975802	43.661471	-70.2553259
08752814	3702565	7.55	-80.3166667
09151216	4779999	36.8354258	-76.2982742
09112123	5091383	43.0717552	-70.7625532
08984788	2264397	39.5	-8
09398217	5280611	40.1528502	-80.5292371
08774546	2852458	52.3988578212902	13.0656623840332
09398533	1798548	28.9833333	116.6666667
09058635	5309842	34.5400242	-112.4685025
08775784	771779	54.2877778	20.4966667
09114128	5102922	40.3487181	-74.6590472
04003453	5102922	40.3487181	-74.6590472
08993144	2410877	1.6166667	7.4166667
08944960	6427085	43.788538401029	4.83209609985352
09147618	5780026	40.2338438	-111.6585337
09068320	5435464	38.2544472	-104.609141
08902894	1259223	31	76
09176955	3775257	5.86	-74.3525
09401340	6318301	-9.432777778	-70.49333333
08956574	1838523	35.701278	128.025241
09401474	3112616	42.6666667	1
08829317	6325494	46.8122791164294	-71.2145376205444
08829071	6115047	52.000168346	-71.999072249
09123182	5133266	40.7498243	-73.7976337
08832691	2152274	-20	145
08912703	119208	34.6452778	50.8808333
09158501	5268249	42.7261309	-87.7828523
09403581	1167314	36.1666667	74.5
09001881	6296895	-26.242506	28.151169
08715777	1298824	16.8052778	96.1561111
09405515	4781039	38.6667868	-78.1497218
08912153	118743	37.2794444	49.5858333
08977665	1166993	33.6	73.0666667
08880223	2639577	51.4333333	-1
09405949	4721944	31.9540346	-99.0664469
09064729	5570160	40.5865396	-122.3916754
08710219	3576037	16.9166667	-62.3166667
08707332	2483761	26.7	0.1666667
08830005	6119109	50.45008005	-104.61779794
08937594	2984114	49.25	4.0333333
09111168	5511077	39.5296329	-119.8138027
08995862	2245662	14	-14
08996483	241170	-4.5833333	55.6666667
08997487	1880251	1.3666667	103.8
08818444	3190538	46.25	15.1666667
09020961	1220409	39	71
09029457	366755	15	30
09037394	2464461	34	9
09039411	298795	39	35
09043052	226074	2	33
09022265	1512440	41	64
09161803	3625428	8	-66
09164561	69543	15.5	47.5
09167101	878675	-19	29
09407632	4277981	39.0599979	-96.8013971
09408540	2661774	47.5	9.55
08775297	3353525	-26.7166667	19.5333333
08783812	400665	36.1666667	28
09408977	2983752	43.3333333	4.8333333
08856266	3451190	-22.90277778	-43.2075
09430771	2638182	51.6116667	-2.6361111
09457020	2636063	51.5	0.4666667
09461515	2635503	53.7	-0.7
09464805	2641673	54.9732787391176	-1.61396026611328
09064861	5387879	37.6379863	-120.9482659
08939201	2983390	43.75	7.5
09151411	4782167	37.2709704	-79.9414267
09125203	5134086	43.1547845	-77.6155568
09103112	5043473	44.0216306	-92.4698992
09084196	4907959	42.2711311	-89.0939952
09416570	5670292	45.9988155	-112.4461283
08813978	798549	46	25
08713405	3838585	-31.05	-64.1166667
08763387	3575635	15.3	-61.4
08774704	2844588	54.0886975425419	12.1404933929443
09009490	501175	47.2363889	39.7138889
09116214	5488441	33.3942655	-104.5230242
08950907	2747891	51.9225	4.479167
08815046	49518	-2	30
08644552	3168821	44.1685995038652	12.4425315856934
09417560	2843202	51.45	6.7333333
08776138	2843202	51.45	6.7333333
09002630	2017370	60	100
09003284	2017370	60	100
09007723	2017370	60	100
09006413	2017370	60	100
09148871	5240509	43.6106237	-72.9726065
09418169	2842699	52.1333333	9.75
08749167	3513314	17.6333333	-63.2333333
09418331	4724542	29.7199416	-93.871554
08769179	2842568	49.3	10.65
09038272	2467454	34.7405556	10.7602778
09101753	5007989	43.4194699	-83.9508068
09172283	2461915	26	-13
08958212	268064	33.5630556	35.3688889
08838070	4041550	15.1925	145.7480556
09420273	3906108	-18.1	-68.9
08900047	349608	29.85	31.2166667
09099264	4950065	42.51954	-70.8967155
08904858	1257628	15.7	73.9166667
09088718	4278890	38.8402805	-97.6114237
09420423	5606275	45.1757547	-113.8959008
08789605	734771	40.5833333	23.0333333
08846885	2766824	47.7994056435064	13.0439901351929
08910230	1961844	-7.0113889	110.4111111
09022667	1512927	40.4333333	67.9666667
08799462	3779156	3.8308333	-76.0958333
09421191	3033361	50.0333333	3.7166667
08991182	4035072	-14	-171
09165464	71137	15.3547222	44.2066667
09177103	3651863	-1.9666667	-78.3666667
08752671	3492914	19.45	-70.7
08750822	3536729	20.0247222	-75.8219444
01293832	3536729	20.0247222	-75.8219444
08856630	3449433	-23.96083333	-46.33361111
09423754	2976083	45.7333333	4.8333333
08925552	2128295	43.0547222	141.3538889
09027679	3104324	41.6560643302881	-0.877339839935303
08818247	6299696	43.824583	18.331467
09074707	4172131	27.3364347	-82.5306527
09009693	498677	51.5666667	46.0333333
08964474	1733038	2.5	113.5
08810786	2523228	40	9
08810631	2523227	40	9
09042675	4490363	35.126257	-80.7761814
08829775	6141242	54.000102714	-106.00099262
08830116	6141256	52.116786331	-106.634521548
09077821	4221552	32.0835407	-81.0998342
09424865	4595090	32.0377132	-80.8501103
08945277	6474022	43.55026894	7.027020992
08760856	2614165	63	12
08760510	2614165	63	12
09425835	3301577	51.3666667	4.25
09125354	5136454	42.8142432	-73.9395687
09166534	3066138	51	18
09031653	2658434	47.0001583752864	8.01426887512207
08890097	2638360	56	-4
09136929	5211303	41.408969	-75.6624122
09154178	5809844	47.6062095	-122.3320708
09017168	694423	44.6	33.5333333
09107950	4408000	38.7044609	-93.2282613
08761697	2613979	55.5	11.75
09429752	2975252	49.4333333	0.4333333
09054616	4089114	32.4073589	-87.0211007
08816969	6290252	44.818924690689	20.4599761962891
08986526	2262963	38.5243985895361	-8.88819694519043
09430990	6144565	44.755908521	-79.506335885
09027089	2510911	37.3772222	-5.9869444
08996284	241171	-4.5833333	55.6666667
09431133	300997	37	35.3044444
08728268	1796236	31.2222222	121.4580556
08880375	2638077	53.3829700049879	-1.46590232849121
09146324	4728328	33.6356618	-96.6088805
08954057	2638010	60.3333333	-1.3333333
08921613	1852487	33.75	133.5
08912279	115018	37.4344	45.9095
09092352	4341513	32.5251516	-93.7501789
09005712	2016590	60	100
08726305	1794299	30.5	102.5
08811215	2523119	37.75	14.25
08810999	2523118	37.5	14
08902569	1256312	27.75	88.5
09172751	355182	29	34
08896645	350564	28.5557739470064	33.9761316776276
08997310	1880249	1.3666667	103.8
08729626	1923538	26.0152778	114.5244444
08810051	2523083	37.085147	15.272996
09056278	5557293	57.0530556	-135.33
08906952	1280231	33	92
09436299	2960845	57.75	9
09056476	5557317	59.4583333	-135.3138889
08961852	785842	42	21.4333333
08759013	3057568	48.6666667	19.5
09009816	491687	54.7816667	32.04
09438554	5838752	44.1080017	-110.3143624
08795654	293611	31.0722222	35.4
09121619	6482478	40.7215	-74.0043
08875057	6944349	51.5152	-0.1315
08733563	3779686	8.9441667	-76.2997222
09439879	2644680	50.8	-1.2
08771277	2831580	51.1833333	7.0833333
08997976	4369872	38.3184577	-76.4541186
08998560	51537	6	48
08988333	3573387	18.6	-63.4333333
08883179	6467434	51.5229	-0.1607
09029242	6390657	-7.3158333	109.2808333
09038439	2464915	35.8255556	10.6411111
09002433	953781	-26.2666667	27.8666667
08787240	253394	37.0733333	22.4297222
08764717	2728573	78.75	16
08819016	3190261	43.5089077621721	16.439151763916
09154607	5811696	47.6587803	-117.4260466
09152401	4786946	38.200965	-77.589154
09108055	4409896	37.215326	-93.2982436
09097707	4951788	42.1014831	-72.589811
08894133	2637145	56.4166667	-6.3333333
09010085	472757	48.8047222	44.5858333
04302740	5398563	37.424106	-122.1660756
08765460	3137115	58.9666667	5.75
08656750	2636812	51.1788587232005	-1.82641267776489
09463547	1536852	57.5858333	85.3530556
08937850	2973783	48.5833333	7.75
08774912	2825297	48.7823242931971	9.17701721191406
08853612	3903987	-19.0430556	-65.2591667
08828151	5964700	46.4900017267563	-80.9900093078613
08900204	359796	29.9666667	32.55
08908954	1626198	0	102
08918248	90525	32.153756	44.993541
08880713	2636532	54.7	-3.2666667
09158649	5275191	46.7207737	-92.1040796
08958334	267008	33.2733333	35.1938889
08884961	2636512	51.25	-0.3333333
09452017	4370749	39.5403911	-76.0738386
08886432	2636510	50.9166667	-0.0833333
08779375	2198148	-18.1333333	178.4166667
08764561	607072	78	20
08895771	2636432	51.6207876683235	-3.94323348999023
08833295	2147714	-33.8678499639382	151.207323074341
09125528	5140405	43.0481221	-76.1474244
09033333	163843	35	38
08728882	1792947	39.1422222	117.1766667
08745687	3516458	18	-92.6666667
09035852	149658	-5.0166667	32.8
08912427	113646	38.08	46.2919444
08995013	101628	28.3833333	36.5833333
09154731	5812944	47.2528769	-122.4442906
08956461	1835328	34.8888889	128.0727778
09453566	2262787	38.6666667	-9.4
08989941	4033649	-17.6166667	-149.45
08731057	1668295	22.7599121	121.1445688
08995120	107968	21.2702778	40.4158333
08728595	1552307	30.7083333	118.4
09453887	4225658	33.7445499	-85.2880077
08946812	2294877	9.4	-0.8333333
08780380	634963	61.4991132140836	23.7871170043945
09075329	4174757	27.9475216	-82.4584279
08745901	3516354	22.3	-97.85
09035951	149606	-5.0666667	39.1
09035305	149598	-9.1166667	35.65
08970611	2530335	35.78	-5.81
08728749	1793346	39.6333333	118.1833333
09034550	149590	-6	35
09116599	5493811	36.4072485	-105.5730665
08889784	3313991	53.3266667	-7.5541667
08957993	266826	34.4366667	35.8497222
08968390	2029969	46	105
09012735	588335	58.3806247906618	26.7250907421112
08834123	2147292	-42	147
08833981	2147292	-42	147
08721961	3870011	-38.7333333	-72.6
09028643	2510529	28.2898704714236	-16.622314453125
09140148	4662168	35.7503468	-86.250271
09455640	4310681	37.0672787	-88.5647687
08745800	3976944	26.2333333	-108.9333333
08801546	2658369	45.15	9.2333333
09457851	3165709	41.7403217339962	12.2337055206299
09146451	4736096	33.425125	-94.0476882
09060615	4133367	33.4417915	-94.0376881
08899776	347342	25.7	32.6833333
08789076	252910	38.325	23.3188889
08789970	252938	39.5	22
08953029	2611396	62.0166667	-6.7666667
08915784	734064	41	25.5
08954443	3831208	77.4894444	-69.3322222
08776320	2822543	51	11
08808077	3165624	41.960922	12.798884
09051898	4789567	37.8551367	-76.6985687
09458791	96998	30.5906370268929	47.7690696716309
08746147	3981609	32.5333333	-117.0166667
08966085	2449067	16.7734800047963	-3.00742149353027
08707431	2476409	35.4891667	6.4677778
08707587	2476403	29.25	0.25
08908739	1623844	-5.3833333	123.6333333
08846135	2763586	47.25	11.3333333
08756052	3573607	11.25	-60.6666667
09459393	3386309	-6.329444444	-47.41638889
08759986	2363686	8	1.1666667
09131428	5174035	41.6639383	-83.555212
09027292	2510409	39.8581006161404	-4.02262687683105
08810220	3165524	45.0704898496472	7.68682479858398
08828432	6167865	43.700113788	-79.416304194
08746023	3981252	28.1166667	-109.9
08811982	3165361	43.4166667	11
08937995	2972328	43.1166667	5.9333333
08938163	2972315	43.6042618680962	1.44367218017578
08938351	2972191	47.3833333	0.6833333
08926231	1849846	34.7666667	137.3833333
08926543	2127641	43.8	143.75
08519916	465524	42	45
09001373	1085595	-26	30
08814781	664661	46.5	25
08812552	3165243	46.0678714011874	11.1210823059082
08755852	3573592	10.5	-61.25
01298162	1849540	34.3333333	129.3333333
09058841	5318313	32.2217429	-110.926479
09463078	947676	-29.1666667	31.4
09132778	4553433	36.1539816	-95.992775
09105390	4448903	34.2576067	-88.7033859
09177249	3868903	-33.4166667	-69.8
09463721	3868901	-33.3666667	-69.7833333
08724545	1517945	43.3333333	68.25
09021503	1218197	40	60
09054797	4094455	33.2098407	-87.5691735
09054915	4094490	32.4240286	-85.6916195
08840374	2110297	-8	178
09082395	5610810	42.5629668	-114.4608711
09464335	5607225	42.5951887	-114.4008694
09146584	4738214	32.3512601	-95.3010624
09009978	1488659	55.75	60.1166667
09014979	690791	49	32
08888181	2960862	54.5	-7
08812732	3165048	43	12.5
08766846	2666199	59.8585015378697	17.6454269886017
08918800	2971371	42.4666667	1.9333333
09467185	1488441	60	60
09084615	4914570	40.1105875	-88.2072697
09160295	3439705	-33	-56
09125629	5142056	43.1009031	-75.2326641
08951278	2745912	52.090833	5.122222
09056677	5877389	61.1308333	-146.3483333
09077977	4228147	30.8327022	-83.2784851
09163077	3625549	10.1805556	-68.0038889
09028477	2509954	39.4697524227712	-0.377386808395386
08938478	2971041	50.35	3.5333333
08722084	3868626	-33.0393201968221	-71.627254486084
09154905	5814616	45.6387281	-122.6614861
08823480	6173331	49.249657393	-123.119340403
08714966	726050	43.2166667	27.9166667
04523380	6691831	41.90225	12.4533
08812952	3164604	45.5	11.75
08813264	3164603	45.4386111	12.3266667
08746475	3514783	19.2	-96.1333333
08813699	3164527	45.434186	10.997788
08938619	2969679	48.8	2.1333333
09471481	473909	56.3041667	46.4180556
08762380	2610319	56.4531891019637	9.40201163291931
08938819	2969392	46.1166667	3.4166667
09105494	4449620	32.3526457	-90.8778821
09471638	879432	-17.9166667	25.85
09146681	4739156	31.5979455	-96.776656
08833682	2145234	-37	145
08823314	6174041	48.432935738	-123.369299678
09078102	4228425	32.2176855	-82.4134614
08939028	2969284	45.5166667	4.8666667
08753561	4568571	18.1474625	-65.4448811
08746636	3514670	17.9833333	-92.9166667
09103803	5051468	47.5232596	-92.5365713
09472135	3081873	54.35	18.95
09010670	2013348	43.1056202305923	131.873531341553
09473239	472776	45.8416667	47.9713889
09473397	472721	60.1294444	32.3405556
09473558	2294237	5.7666667	0.6833333
09473808	4266457	37.7981003	-88.0272534
09146813	4739526	31.549333	-97.1466695
08847165	3334894	47.0333333	15.4333333
09079001	5854380	21.2827778	-157.8294444
08838556	2137718	-21.5166667	167.9833333
09069752	4845193	41.5581525	-73.0514966
08889944	2966911	51.9491667	-7.7252778
08852065	2783985	50.7166667	4.3833333
09158789	5278005	43.1947212	-88.7289918
09125881	5143396	43.9747838	-75.9107565
09158897	5278120	44.9591352	-89.6301221
08771400	2812482	50.9833333	11.3166667
09477567	2658025	46.7666667	9.9666667
08875202	2634549	51.55	-0.2833333
09477718	6254995	52.2261696159531	8.83472442626953
08886636	940408	-25.9166667	24.5666667
09157021	5280854	40.0639616	-80.7209149
09478355	4136110	33.0140144	-91.9956868
08596830	6697762	51.5053768360806	-0.126643180847168
08830882	6180550	60.716114782	-135.053747639
09088989	4281730	37.6922361	-97.3375448
08775053	6296864	50.049819	8.325397
09479635	5760882	45.3442868	-122.6670374
09099411	4955786	42.7120249	-73.2037177
09129187	4499379	34.2257256	-77.9447102
09070363	4145381	39.7459467	-75.5465889
08876773	2633866	51.4221188604712	-0.208053588867188
08880859	2633858	51.0651332044118	-1.31870269775391
08700133	3352136	-22.57	17.0836111
08828627	2179027	-45	170.8
08824152	6183235	49.884398624	-97.147044715
09480556	5279443	42.9894297	-91.1540184
09097871	4956184	42.2625932	-71.8022934
08881017	2633563	52.1893516852187	-2.22001075744629
08775179	2805615	49.7877778	9.9361111
08729283	1791247	30.5833333	114.2666667
09155199	5816605	46.6020711	-120.5058987
04610368	4846179	41.3112082	-72.9264911
09017301	688532	46.9633333	37.2755556
09481285	2033119	42.7147222	124.9208333
09481754	4451815	32.8254112	-90.3784243
08826150	6185377	62.455995109	-114.352546021
09482131	5831491	44.9668798	-110.712155
09482330	1485999	71.8333333	82.6666667
09482566	3925538	-10.2688889	-76.905
08924238	1848356	33.95	135.1166667
08885211	2633349	54	-1.5
09152570	4046946	37.2387556	-76.5096731
09482715	5410935	37.7582583	-119.5951658
09131553	5177568	41.0997803	-80.6495194
08740230	3514210	19.5	-89
08740022	3514210	19.5	-89
09482916	6185818	64.682754935	-141.004585128
08830456	6185811	62.99961549	-135.004040644
09059125	5322053	32.7253249	-114.624397
08726463	1800663	23.3600237	103.4368401
08984457	3080985	50.3166667	18.7833333
08819128	3186886	45.8	16
09483129	1087277	-18.8666667	36.3
09035458	148730	-6.16393694437713	39.1979312896729
08974974	6914665	6.5787	8.8116
08963244	923295	-15.3833333	35.3333333
09033117	2657896	47.3666667	8.55
